timestamp,x,y,z,w
1524564447903511,-0.115967,-0.0181274,-0.352112,-0.928589
1524564447917583,-0.114685,-0.0178223,-0.351746,-0.928894
1524564447939639,-0.115234,-0.0181885,-0.351624,-0.928894
1524564447962669,-0.115479,-0.0183716,-0.351624,-0.928833
1524564447977715,-0.114014,-0.0180054,-0.351379,-0.929138
1524564447999799,-0.112976,-0.0185547,-0.350891,-0.929443
1524564448021826,-0.113647,-0.0194702,-0.350525,-0.929443
1524564448036901,-0.114197,-0.0195313,-0.350647,-0.929382
1524564448059927,-0.112915,-0.0189819,-0.35083,-0.929443
1524564448082018,-0.111145,-0.0187378,-0.350464,-0.92981
1524564448097059,-0.110901,-0.0192871,-0.350037,-0.929993
1524564448120140,-0.112488,-0.0203247,-0.349976,-0.92981
1524564448142177,-0.113525,-0.020874,-0.349976,-0.929688
1524564448157219,-0.112549,-0.0203247,-0.350159,-0.929749
1524564448179245,-0.112,-0.0200195,-0.350586,-0.929626
1524564448202337,-0.112732,-0.0198975,-0.351135,-0.929382
1524564448217381,-0.113403,-0.0197144,-0.351501,-0.929138
1524564448239437,-0.113342,-0.0196533,-0.351685,-0.929077
1524564448271491,-0.113037,-0.0194092,-0.351868,-0.929016
1524564448277539,-0.113098,-0.0194092,-0.352173,-0.928955
1524564448299600,-0.11377,-0.0194702,-0.352356,-0.928772
1524564448322644,-0.11377,-0.0192871,-0.3526,-0.928711
1524564448337666,-0.114014,-0.0192871,-0.352783,-0.928589
1524564448359759,-0.113953,-0.019043,-0.352966,-0.928528
1524564448383788,-0.113892,-0.019043,-0.352966,-0.928528
1524564448398859,-0.114136,-0.019043,-0.352966,-0.928467
1524564448419884,-0.114197,-0.0188599,-0.353088,-0.928467
1524564448442945,-0.113892,-0.0184937,-0.353271,-0.928406
1524564448458990,-0.113525,-0.0181885,-0.353394,-0.928406
1524564448482050,-0.113586,-0.0182495,-0.353455,-0.928406
1524564448497091,-0.113953,-0.0183716,-0.353516,-0.928345
1524564448519150,-0.114136,-0.0186768,-0.353577,-0.928284
1524564448542243,-0.114075,-0.0186768,-0.353821,-0.928162
1524564448556249,-0.11377,-0.0184326,-0.354248,-0.92804
1524564448579309,-0.114014,-0.0184937,-0.354614,-0.927917
1524564448602372,-0.114807,-0.0188599,-0.354858,-0.927673
1524564448616408,-0.115112,-0.019043,-0.355042,-0.927612
1524564448639470,-0.115051,-0.019104,-0.355591,-0.927368
1524564448661529,-0.115723,-0.0192871,-0.355896,-0.927185
1524564448682584,-0.115356,-0.019165,-0.356018,-0.927185
1524564448699629,-0.11554,-0.0194092,-0.356018,-0.927124
1524564448721688,-0.116333,-0.0196533,-0.35614,-0.927002
1524564448735756,-0.116211,-0.0196533,-0.35614,-0.927002
1524564448759789,-0.116455,-0.0198364,-0.356201,-0.926941
1524564448781848,-0.117188,-0.0198975,-0.356323,-0.926819
1524564448802939,-0.117554,-0.0195923,-0.356628,-0.926636
1524564448826967,-0.117676,-0.019104,-0.356995,-0.926514
1524564448842009,-0.117676,-0.0187988,-0.357361,-0.926392
1524564448863063,-0.117859,-0.0184937,-0.357727,-0.926208
1524564448879106,-0.118225,-0.0178223,-0.358215,-0.925964
1524564448902168,-0.117981,-0.0169067,-0.358765,-0.925842
1524564448923223,-0.117676,-0.0162354,-0.359375,-0.925659
1524564448947288,-0.117981,-0.015625,-0.360046,-0.925354
1524564448962329,-0.11853,-0.0148926,-0.360657,-0.925049
1524564448983384,-0.118591,-0.013855,-0.361389,-0.924805
1524564448999427,-0.119507,-0.0136108,-0.362305,-0.924316
1524564449021485,-0.121582,-0.013855,-0.362976,-0.923767
1524564449050601,-0.122803,-0.0134277,-0.363525,-0.923401
1524564449060589,-0.122437,-0.0125122,-0.364319,-0.923157
1524564449081644,-0.121338,-0.0113525,-0.365356,-0.922913
1524564449102700,-0.12146,-0.0109253,-0.366028,-0.922607
1524564449119798,-0.122498,-0.0109863,-0.366516,-0.922302
1524564449141805,-0.122864,-0.0106812,-0.367188,-0.921997
1524564449162862,-0.123047,-0.0100708,-0.367798,-0.921692
1524564449178936,-0.122559,-0.00952148,-0.368225,-0.921631
1524564449201965,-0.12207,-0.00958252,-0.368286,-0.921692
1524564449224025,-0.122375,-0.00970459,-0.368469,-0.92157
1524564449239064,-0.122864,-0.00982666,-0.368713,-0.921387
1524564449262126,-0.122498,-0.00976563,-0.368958,-0.921326
1524564449284185,-0.121704,-0.00976563,-0.368774,-0.921509
1524564449299225,-0.121338,-0.0098877,-0.368652,-0.921631
1524564449329304,-0.121948,-0.0106812,-0.36853,-0.92157
1524564449344344,-0.12262,-0.0112915,-0.36853,-0.921509
1524564449358383,-0.122559,-0.0112915,-0.36853,-0.921509
1524564449382446,-0.121948,-0.0110474,-0.36853,-0.92157
1524564449404504,-0.121399,-0.0112915,-0.368286,-0.921753
1524564449418541,-0.121643,-0.0120239,-0.368164,-0.921753
1524564449441602,-0.122375,-0.0126953,-0.368225,-0.921631
1524564449464698,-0.122803,-0.0132446,-0.368408,-0.921448
1524564449478702,-0.12207,-0.0133057,-0.368591,-0.921509
1524564449501763,-0.122437,-0.0141602,-0.368591,-0.921448
1524564449524825,-0.123413,-0.0148926,-0.368958,-0.921143
1524564449538865,-0.123718,-0.0153198,-0.369385,-0.920898
1524564449561924,-0.123291,-0.015686,-0.369629,-0.920898
1524564449584004,-0.123901,-0.0168457,-0.369385,-0.920837
1524564449607077,-0.125122,-0.0181885,-0.369324,-0.920715
1524564449622085,-0.124817,-0.0189209,-0.369446,-0.920654
1524564449644142,-0.123962,-0.0194092,-0.369873,-0.920593
1524564449659182,-0.124512,-0.0200806,-0.369934,-0.920471
1524564449682243,-0.125916,-0.020874,-0.369812,-0.920349
1524564449712324,-0.125854,-0.0205688,-0.370483,-0.920105
1524564449718338,-0.124634,-0.0200195,-0.37146,-0.919861
1524564449741401,-0.125122,-0.0201416,-0.371704,-0.919739
1524564449764494,-0.126587,-0.0205688,-0.371704,-0.919495
1524564449785558,-0.127258,-0.0197754,-0.372498,-0.919128
1524564449801559,-0.12793,-0.0194092,-0.372742,-0.918945
1524564449824621,-0.13031,-0.0200806,-0.372375,-0.918701
1524564449845730,-0.133301,-0.0206909,-0.372437,-0.918274
1524564449861720,-0.134949,-0.020874,-0.372742,-0.917908
1524564449884783,-0.135925,-0.0211182,-0.37262,-0.917786
1524564449905839,-0.137329,-0.0215454,-0.372375,-0.917664
1524564449921881,-0.138184,-0.0214844,-0.372314,-0.917542
1524564449943938,-0.137878,-0.020813,-0.372559,-0.917542
1524564449964995,-0.138306,-0.0206909,-0.372375,-0.917542
1524564449982041,-0.138855,-0.0209351,-0.371948,-0.917603
1524564450004098,-0.138672,-0.0210571,-0.371582,-0.917786
1524564450025186,-0.138,-0.020752,-0.371826,-0.917786
1524564450049219,-0.137878,-0.020752,-0.371887,-0.917786
1524564450064260,-0.138123,-0.0209351,-0.371155,-0.91803
1524564450085347,-0.137878,-0.0213623,-0.370789,-0.918213
1524564450101359,-0.137329,-0.0213013,-0.371277,-0.918091
1524564450124419,-0.137268,-0.0213013,-0.371277,-0.918091
1524564450145476,-0.137085,-0.0213623,-0.370911,-0.918274
1524564450161518,-0.136658,-0.0216064,-0.370422,-0.918518
1524564450184580,-0.136108,-0.0214844,-0.370911,-0.918457
1524564450212654,-0.136108,-0.0216675,-0.371094,-0.918396
1524564450221679,-0.136169,-0.0216675,-0.371094,-0.918335
1524564450244740,-0.135437,-0.0216675,-0.371033,-0.918518
1524564450266797,-0.134766,-0.0216064,-0.371155,-0.918518
1524564450281837,-0.134766,-0.0216064,-0.371155,-0.918518
1524564450305902,-0.134338,-0.0217285,-0.371277,-0.918518
1524564450333977,-0.133667,-0.0215454,-0.37146,-0.918579
1524564450343036,-0.132813,-0.0211792,-0.371643,-0.91864
1524564450364057,-0.131653,-0.0206909,-0.371826,-0.918762
1524564450387119,-0.130066,-0.0214844,-0.371948,-0.918884
1524564450401155,-0.129944,-0.0220337,-0.371887,-0.918945
1524564450424217,-0.129028,-0.0187378,-0.372681,-0.918823
1524564450447277,-0.131836,-0.0154419,-0.37323,-0.918274
1524564450461316,-0.131042,-0.017334,-0.372986,-0.918396
1524564450491395,-0.129456,-0.0144043,-0.373657,-0.918396
1524564450506464,-0.12915,-0.0128174,-0.37384,-0.918396
1524564450521477,-0.12854,-0.0112305,-0.373901,-0.918518
1524564450544537,-0.128052,-0.0100708,-0.374023,-0.918518
1524564450566595,-0.128113,-0.0090332,-0.374573,-0.918274
1524564450581635,-0.128174,-0.00793457,-0.375244,-0.91803
1524564450604696,-0.127686,-0.0065918,-0.375854,-0.917847
1524564450626755,-0.127747,-0.00585938,-0.375916,-0.917847
1524564450640792,-0.128418,-0.00561523,-0.375916,-0.917725
1524564450663853,-0.128845,-0.00543213,-0.375854,-0.917725
1524564450686915,-0.128723,-0.00531006,-0.375977,-0.917664
1524564450707970,-0.128113,-0.00524902,-0.376587,-0.91748
1524564450724015,-0.128357,-0.00524902,-0.377625,-0.917053
1524564450747075,-0.129517,-0.0055542,-0.378113,-0.916687
1524564450769133,-0.129883,-0.00579834,-0.378479,-0.916504
1524564450784174,-0.130432,-0.00689697,-0.378784,-0.91626
1524564450807237,-0.131958,-0.00866699,-0.378723,-0.916077
1524564450828293,-0.134521,-0.0113525,-0.378784,-0.915649
1524564450844335,-0.137024,-0.013855,-0.378967,-0.915161
1524564450866392,-0.140137,-0.0172119,-0.378967,-0.914612
1524564450887448,-0.141907,-0.0200195,-0.379089,-0.914246
1524564450904495,-0.143921,-0.0223389,-0.37915,-0.913818
1524564450926552,-0.144897,-0.024292,-0.379517,-0.913513
1524564450947640,-0.145569,-0.0262451,-0.379517,-0.91333
1524564450964655,-0.146606,-0.0287476,-0.379517,-0.913086
1524564450994774,-0.148865,-0.0311279,-0.379822,-0.912537
1524564451007800,-0.151123,-0.0330811,-0.380188,-0.911926
1524564451024816,-0.152588,-0.034668,-0.380615,-0.911438
1524564451048878,-0.153564,-0.0355835,-0.380737,-0.911194
1524564451067928,-0.15332,-0.0359497,-0.38092,-0.911133
1524564451083971,-0.152832,-0.0363159,-0.381226,-0.911072
1524564451107036,-0.152466,-0.036438,-0.38147,-0.911011
1524564451129092,-0.151306,-0.036377,-0.381592,-0.911194
1524564451144131,-0.150208,-0.0339355,-0.382324,-0.911133
1524564451167226,-0.1474,-0.036499,-0.381897,-0.911682
1524564451189258,-0.149048,-0.0325928,-0.382324,-0.911377
1524564451204292,-0.149475,-0.0326538,-0.382324,-0.911316
1524564451227353,-0.147156,-0.0370483,-0.380981,-0.912109
1524564451249412,-0.146973,-0.0359497,-0.380066,-0.912537
1524564451270468,-0.14679,-0.0363159,-0.37915,-0.912964
1524564451286511,-0.146423,-0.0362549,-0.378235,-0.913391
1524564451309571,-0.145935,-0.0359497,-0.377258,-0.913879
1524564451324612,-0.145264,-0.0360107,-0.375916,-0.914551
1524564451346671,-0.145691,-0.036499,-0.375183,-0.914734
1524564451369732,-0.14624,-0.036499,-0.375,-0.914734
1524564451374778,-0.146057,-0.0358887,-0.374634,-0.914978
1524564451390788,-0.144226,-0.0346069,-0.374512,-0.915344
1524564451411843,-0.144104,-0.0346069,-0.374573,-0.915344
1524564451434941,-0.144287,-0.0348511,-0.374634,-0.915283
1524564451450948,-0.144226,-0.0348511,-0.37439,-0.915344
1524564451472005,-0.143494,-0.0344238,-0.374634,-0.915405
1524564451495065,-0.142822,-0.0344238,-0.374695,-0.915466
1524564451511108,-0.142761,-0.0344238,-0.374695,-0.915466
1524564451532197,-0.1427,-0.0344238,-0.374695,-0.915466
1524564451555226,-0.142395,-0.0344238,-0.375061,-0.915405
1524564451569302,-0.142517,-0.0343628,-0.375427,-0.915222
1524564451599375,-0.141663,-0.0339966,-0.375549,-0.915344
1524564451614416,-0.140381,-0.0335083,-0.376038,-0.915344
1524564451629423,-0.140381,-0.0335693,-0.376404,-0.915161
1524564451652518,-0.14093,-0.0335693,-0.376831,-0.914917
1524564451674576,-0.140198,-0.032959,-0.377075,-0.914978
1524564451689583,-0.139832,-0.0328979,-0.37738,-0.914917
1524564451712644,-0.140198,-0.032959,-0.377258,-0.914856
1524564451734738,-0.14093,-0.0332031,-0.377502,-0.914673
1524564451750781,-0.139771,-0.0321045,-0.37793,-0.914734
1524564451771801,-0.139221,-0.0319214,-0.377991,-0.914795
1524564451797902,-0.139771,-0.0321655,-0.377808,-0.914795
1524564451810905,-0.140198,-0.0324097,-0.377808,-0.914673
1524564451831962,-0.139038,-0.0317383,-0.37793,-0.914856
1524564451855022,-0.138733,-0.0316772,-0.377869,-0.914917
1524564451877082,-0.139465,-0.0319824,-0.377625,-0.914917
1524564451892153,-0.138672,-0.0316772,-0.377563,-0.915039
1524564451915216,-0.137146,-0.0308228,-0.377747,-0.915222
1524564451931225,-0.136841,-0.0310059,-0.377686,-0.915283
1524564451952281,-0.136902,-0.0310059,-0.377686,-0.915283
1524564451974340,-0.135986,-0.0304565,-0.377625,-0.915466
1524564451992388,-0.13501,-0.0300903,-0.37793,-0.915466
1524564452012442,-0.135315,-0.0302734,-0.377808,-0.915527
1524564452034499,-0.134399,-0.0301514,-0.377808,-0.915649
1524564452051545,-0.133728,-0.0300293,-0.378113,-0.915588
1524564452072601,-0.132324,-0.0297241,-0.378235,-0.915771
1524564452090650,-0.132935,-0.0302124,-0.378296,-0.915649
1524564452112709,-0.132935,-0.0301514,-0.378357,-0.915588
1524564452131758,-0.130554,-0.0296631,-0.378418,-0.915955
1524564452155823,-0.128052,-0.0287476,-0.378601,-0.91626
1524564452172868,-0.128418,-0.0288696,-0.378601,-0.916199
1524564452191918,-0.126648,-0.0275879,-0.378906,-0.916382
1524564452209968,-0.123108,-0.0258789,-0.37915,-0.916809
1524564452233028,-0.121094,-0.0251465,-0.379089,-0.917114
1524564452252078,-0.122131,-0.0258179,-0.379272,-0.91687
1524564452270128,-0.122375,-0.0257568,-0.379211,-0.91687
1524564452293190,-0.121643,-0.0252686,-0.379333,-0.916931
1524564452312239,-0.119751,-0.0245972,-0.379272,-0.917236
1524564452330287,-0.119751,-0.0250244,-0.379211,-0.917236
1524564452352345,-0.12085,-0.0249634,-0.379639,-0.916931
1524564452372399,-0.1203,-0.0247192,-0.379211,-0.917175
1524564452390448,-0.119507,-0.0249023,-0.379028,-0.917358
1524564452412507,-0.119141,-0.0249634,-0.379211,-0.917297
1524564452435566,-0.119507,-0.0252075,-0.379578,-0.917114
1524564452451611,-0.119629,-0.0252075,-0.379578,-0.917114
1524564452472667,-0.118103,-0.0250854,-0.379395,-0.917358
1524564452492728,-0.11853,-0.0255127,-0.3797,-0.917175
1524564452509765,-0.119019,-0.0259399,-0.380249,-0.91687
1524564452532859,-0.11908,-0.0259399,-0.380249,-0.91687
1524564452551877,-0.118469,-0.026123,-0.38031,-0.916931
1524564452569926,-0.118286,-0.0267944,-0.380615,-0.916809
1524564452593038,-0.118896,-0.0271606,-0.381287,-0.916443
1524564452612037,-0.118347,-0.0266113,-0.381409,-0.916443
1524564452630084,-0.117859,-0.0263672,-0.38147,-0.916504
1524564452660165,-0.115784,-0.0253296,-0.381958,-0.916626
1524564452672227,-0.114624,-0.0249023,-0.382385,-0.916565
1524564452690247,-0.113403,-0.024292,-0.382385,-0.916748
1524564452712305,-0.114807,-0.0252686,-0.382385,-0.916565
1524564452733358,-0.115845,-0.0256958,-0.382385,-0.916382
1524564452749403,-0.115356,-0.0258179,-0.382568,-0.916382
1524564452772465,-0.116028,-0.0262451,-0.382019,-0.916504
1524564452792516,-0.116638,-0.0268555,-0.381775,-0.916504
1524564452809595,-0.116699,-0.0266113,-0.381775,-0.916504
1524564452831621,-0.11554,-0.0263062,-0.381653,-0.916748
1524564452852730,-0.116577,-0.0266724,-0.381226,-0.916748
1524564452869757,-0.116699,-0.0268555,-0.38092,-0.91687
1524564452891781,-0.116882,-0.0273438,-0.38092,-0.91687
1524564452912836,-0.116638,-0.0272827,-0.381104,-0.916809
1524564452928880,-0.117126,-0.0274048,-0.381165,-0.916687
1524564452951941,-0.117798,-0.0279541,-0.381226,-0.916565
1524564452972999,-0.117371,-0.0283203,-0.381775,-0.916382
1524564452997062,-0.116028,-0.0281982,-0.382996,-0.916016
1524564453012102,-0.11676,-0.0282593,-0.38385,-0.915588
1524564453034160,-0.118164,-0.0288696,-0.384888,-0.914978
1524564453049199,-0.119812,-0.0298462,-0.385559,-0.914429
1524564453072295,-0.120728,-0.0302124,-0.387024,-0.913696
1524564453094319,-0.118347,-0.0281982,-0.389343,-0.913086
1524564453109359,-0.117004,-0.0269775,-0.39093,-0.912598
1524564453131450,-0.118042,-0.026123,-0.391907,-0.912109
1524564453154481,-0.1203,-0.0259399,-0.393005,-0.911316
1524564453169551,-0.120422,-0.0245972,-0.393799,-0.911011
1524564453191578,-0.116516,-0.0217285,-0.393127,-0.911865
1524564453214641,-0.120239,-0.0237427,-0.391113,-0.91217
1524564453235726,-0.128662,-0.0271606,-0.388489,-0.912109
1524564453251739,-0.133911,-0.0281372,-0.386169,-0.912292
1524564453274799,-0.130066,-0.0262451,-0.383606,-0.91394
1524564453295856,-0.128418,-0.0258789,-0.380615,-0.915466
1524564453311898,-0.131287,-0.0279541,-0.377319,-0.916321
1524564453333957,-0.136475,-0.0306396,-0.375122,-0.916443
1524564453355012,-0.135559,-0.0293579,-0.374023,-0.917053
1524564453387098,-0.127686,-0.0251465,-0.372314,-0.919006
1524564453394116,-0.12854,-0.0263062,-0.370911,-0.919373
1524564453415172,-0.136108,-0.029541,-0.368591,-0.919128
1524564453432219,-0.132568,-0.0270386,-0.367859,-0.920044
1524564453454276,-0.12323,-0.022583,-0.368286,-0.921265
1524564453475366,-0.12793,-0.0251465,-0.367676,-0.920837
1524564453492378,-0.135925,-0.0278931,-0.367126,-0.9198
1524564453514437,-0.13147,-0.0254517,-0.366943,-0.920593
1524564453542542,-0.127075,-0.0235596,-0.367249,-0.921143
1524564453552538,-0.131042,-0.0259399,-0.366516,-0.920837
1524564453574599,-0.130371,-0.0249634,-0.366333,-0.921021
1524564453595652,-0.127075,-0.0233154,-0.366394,-0.921509
1524564453611695,-0.129944,-0.0255127,-0.366028,-0.921143
1524564453634756,-0.134827,-0.0286255,-0.365173,-0.920715
1524564453656817,-0.130615,-0.0275269,-0.363953,-0.921814
1524564453671856,-0.127197,-0.0264282,-0.363831,-0.922424
1524564453693915,-0.130676,-0.0291138,-0.362854,-0.922241
1524564453722993,-0.13208,-0.0316772,-0.361023,-0.922668
1524564453732016,-0.128784,-0.0306396,-0.361877,-0.922852
1524564453754074,-0.12616,-0.0292358,-0.360962,-0.923584
1524564453775162,-0.128601,-0.0318604,-0.35907,-0.923889
1524564453792177,-0.128906,-0.0323486,-0.358765,-0.92395
1524564453822289,-0.124268,-0.0302734,-0.358276,-0.924866
1524564453843365,-0.126343,-0.0324097,-0.357117,-0.924927
1524564453852345,-0.126221,-0.0330811,-0.356934,-0.925049
1524564453874395,-0.122925,-0.0316162,-0.356262,-0.925781
1524564453895482,-0.125366,-0.0331421,-0.35498,-0.925903
1524564453911547,-0.129578,-0.0352173,-0.354919,-0.925232
1524564453934554,-0.126526,-0.0325928,-0.355652,-0.925476
1524564453956614,-0.121765,-0.0303345,-0.354858,-0.926514
1524564453971654,-0.124146,-0.0325317,-0.354431,-0.92627
1524564454001734,-0.126953,-0.0349121,-0.356201,-0.92511
1524564454016774,-0.123413,-0.0324097,-0.356506,-0.925598
1524564454030844,-0.119141,-0.0314941,-0.355469,-0.926575
1524564454054876,-0.122803,-0.0341187,-0.356873,-0.925476
1524564454076933,-0.125427,-0.0343018,-0.356079,-0.925415
1524564454099994,-0.123291,-0.0333252,-0.353149,-0.92688
1524564454114033,-0.123962,-0.0346069,-0.352661,-0.926941
1524564454137093,-0.128113,-0.036377,-0.352173,-0.926453
1524564454158150,-0.125366,-0.0349121,-0.350403,-0.927551
1524564454174192,-0.124573,-0.0357666,-0.349304,-0.92804
1524564454197254,-0.125366,-0.0359497,-0.349121,-0.927979
1524564454218309,-0.126038,-0.0361938,-0.346863,-0.928772
1524564454234353,-0.121582,-0.0343628,-0.34729,-0.92926
1524564454256412,-0.123047,-0.0344238,-0.347839,-0.928833
1524564454285487,-0.127686,-0.0357666,-0.345764,-0.928955
1524564454294543,-0.121765,-0.0337524,-0.345459,-0.929932
1524564454324625,-0.11676,-0.0317993,-0.347717,-0.92981
1524564454337627,-0.12207,-0.0330811,-0.346191,-0.929688
1524564454354672,-0.127014,-0.0358276,-0.344177,-0.929626
1524564454377735,-0.11908,-0.0327148,-0.346985,-0.929749
1524564454397787,-0.117371,-0.0313721,-0.347107,-0.929993
1524564454414833,-0.126099,-0.0356445,-0.344299,-0.929688
1524564454436891,-0.124695,-0.0361938,-0.344421,-0.929871
1524564454457947,-0.118225,-0.0340576,-0.346375,-0.930054
1524564454473989,-0.121399,-0.0356445,-0.345642,-0.92981
1524564454497051,-0.125366,-0.0372925,-0.344421,-0.929749
1524564454518106,-0.121521,-0.036499,-0.34491,-0.930054
1524564454534150,-0.118958,-0.0355835,-0.346863,-0.929688
1524564454557211,-0.121521,-0.0360718,-0.346619,-0.929443
1524564454578267,-0.118958,-0.0349121,-0.345825,-0.930115
1524564454600359,-0.116577,-0.0348511,-0.347473,-0.92981
1524564454616367,-0.120972,-0.0367432,-0.349182,-0.928528
1524564454637457,-0.121033,-0.0360107,-0.35022,-0.928162
1524564454654473,-0.116028,-0.0327759,-0.351013,-0.92865
1524564454676530,-0.114014,-0.0311279,-0.353516,-0.927979
1524564454697617,-0.119751,-0.0335693,-0.353149,-0.927307
1524564454721649,-0.121033,-0.0355835,-0.352844,-0.927185
1524564454736688,-0.117004,-0.0361938,-0.354553,-0.927002
1524564454757746,-0.118225,-0.0385132,-0.356079,-0.926208
1524564454774792,-0.119751,-0.0397949,-0.356445,-0.925781
1524564454796849,-0.116638,-0.039917,-0.357361,-0.925842
1524564454817904,-0.114563,-0.0407715,-0.358704,-0.925537
1524564454834951,-0.112366,-0.0415649,-0.360596,-0.925049
1524564454857009,-0.110718,-0.0423584,-0.362976,-0.924255
1524564454887088,-0.110962,-0.0425415,-0.366028,-0.923035
1524564454894107,-0.113037,-0.0428467,-0.368774,-0.921692
1524564454917202,-0.114014,-0.0430908,-0.371338,-0.920532
1524564454941234,-0.114746,-0.0432129,-0.374084,-0.919312
1524564454954268,-0.115356,-0.0427856,-0.377136,-0.917969
1524564454976326,-0.115112,-0.041687,-0.380493,-0.916687
1524564454999386,-0.114319,-0.0403442,-0.384033,-0.915405
1524564455013424,-0.115112,-0.0397949,-0.387451,-0.913879
1524564455036486,-0.117249,-0.0394287,-0.390747,-0.91217
1524564455059547,-0.117798,-0.0378418,-0.394287,-0.910706
1524564455080603,-0.117615,-0.0359497,-0.397217,-0.909485
1524564455096645,-0.11731,-0.0338745,-0.399597,-0.908569
1524564455119743,-0.115845,-0.031311,-0.401489,-0.90802
1524564455140764,-0.114807,-0.0299072,-0.402954,-0.907532
1524564455163826,-0.114807,-0.0293579,-0.403809,-0.907166
1524564455178896,-0.115479,-0.0292358,-0.404053,-0.906982
1524564455193939,-0.116272,-0.029541,-0.404175,-0.90686
1524564455223985,-0.116943,-0.0298462,-0.404236,-0.906738
1524564455239024,-0.117554,-0.0300903,-0.404175,-0.906616
1524564455254065,-0.117737,-0.0300293,-0.404053,-0.906677
1524564455277126,-0.117493,-0.0298462,-0.40387,-0.906799
1524564455301189,-0.116943,-0.0292969,-0.403687,-0.906982
1524564455306203,-0.11615,-0.0289917,-0.403503,-0.907166
1524564455337307,-0.116272,-0.0291748,-0.403015,-0.907349
1524564455352327,-0.116699,-0.0294189,-0.402527,-0.907532
1524564455366364,-0.116394,-0.0294189,-0.402161,-0.907715
1524564455388423,-0.115479,-0.0290527,-0.401978,-0.907959
1524564455411482,-0.114502,-0.0286865,-0.401855,-0.908142
1524564455426558,-0.113892,-0.0284424,-0.401794,-0.908203
1524564455448584,-0.113831,-0.0284424,-0.401794,-0.908203
1524564455471644,-0.114746,-0.0291138,-0.401794,-0.908081
1524564455502766,-0.11615,-0.0299072,-0.401794,-0.907898
1524564455508743,-0.118347,-0.0313721,-0.401611,-0.907654
1524564455531803,-0.120178,-0.0323486,-0.401489,-0.90741
1524564455552859,-0.12085,-0.0322266,-0.400818,-0.907654
1524564455568903,-0.121277,-0.0328369,-0.400574,-0.907654
1524564455591964,-0.124634,-0.0336914,-0.402039,-0.906555
1524564455613052,-0.128662,-0.034668,-0.403564,-0.905273
1524564455629063,-0.131226,-0.0349731,-0.403687,-0.904785
1524564455642099,-0.132935,-0.0351563,-0.403259,-0.904724
1524564455673219,-0.134338,-0.0354614,-0.403076,-0.904602
1524564455688255,-0.138123,-0.0367432,-0.402832,-0.904114
1524564455702288,-0.141907,-0.0380249,-0.401917,-0.90387
1524564455724316,-0.1427,-0.038147,-0.400818,-0.904236
1524564455748379,-0.140259,-0.0368652,-0.400574,-0.904724
1524564455762416,-0.140747,-0.0371094,-0.400818,-0.904602
1524564455784506,-0.144104,-0.038269,-0.400635,-0.904053
1524564455807539,-0.145325,-0.038269,-0.400024,-0.904175
1524564455823580,-0.143188,-0.0367432,-0.399719,-0.904663
1524564455844638,-0.142639,-0.0366821,-0.399597,-0.904846
1524564455867696,-0.145996,-0.0385742,-0.399048,-0.90448
1524564455881735,-0.149597,-0.0400391,-0.398865,-0.90387
1524564455904831,-0.148315,-0.0392456,-0.399658,-0.903809
1524564455927890,-0.147888,-0.0391846,-0.400391,-0.903503
1524564455941896,-0.150391,-0.0401611,-0.400391,-0.903076
1524564455965959,-0.151306,-0.0405884,-0.399902,-0.903137
1524564455988016,-0.150024,-0.0401001,-0.399902,-0.90332
1524564456002087,-0.150208,-0.0402832,-0.399963,-0.90332
1524564456025117,-0.152344,-0.041626,-0.398987,-0.90332
1524564456049182,-0.152649,-0.0418091,-0.398438,-0.903503
1524564456062215,-0.151855,-0.0411377,-0.398926,-0.903442
1524564456084273,-0.152527,-0.0411377,-0.398987,-0.90332
1524564456099312,-0.153137,-0.0415649,-0.397888,-0.903687
1524564456122373,-0.152832,-0.0413208,-0.397644,-0.903809
1524564456144432,-0.1521,-0.0405273,-0.399231,-0.90332
1524564456159473,-0.152954,-0.0405884,-0.39917,-0.903137
1524564456182536,-0.150269,-0.0392456,-0.39801,-0.904175
1524564456204626,-0.146484,-0.0376587,-0.397766,-0.904968
1524564456222642,-0.147339,-0.0383911,-0.397888,-0.904785
1524564456242695,-0.149536,-0.0391846,-0.398254,-0.904175
1524564456265786,-0.149231,-0.0391846,-0.397278,-0.904663
1524564456282802,-0.148132,-0.039856,-0.395935,-0.905457
1524564456301852,-0.146545,-0.0401611,-0.395569,-0.905823
1524564456331931,-0.144775,-0.0400391,-0.394775,-0.906494
1524564456342961,-0.143555,-0.0405273,-0.392944,-0.90741
1524564456362043,-0.142151,-0.0409546,-0.390808,-0.908569
1524564456394097,-0.139771,-0.0413208,-0.390198,-0.90918
1524564456403122,-0.137634,-0.0402222,-0.390198,-0.909546
1524564456430193,-0.136292,-0.039856,-0.388306,-0.910583
1524564456445233,-0.136597,-0.0415039,-0.385986,-0.911438
1524564456462279,-0.135376,-0.0419922,-0.386597,-0.911377
1524564456483335,-0.133606,-0.039856,-0.385986,-0.911926
1524564456507398,-0.134277,-0.0405273,-0.383118,-0.913025
1524564456522438,-0.13446,-0.041748,-0.382385,-0.913269
1524564456543495,-0.13385,-0.0412598,-0.382751,-0.913208
1524564456564550,-0.132813,-0.0400391,-0.381104,-0.914124
1524564456595667,-0.132751,-0.0407104,-0.379517,-0.914734
1524564456603654,-0.134583,-0.0425415,-0.379211,-0.914551
1524564456624710,-0.133362,-0.0413208,-0.378662,-0.914978
